order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email,is_quantity_outlier,revenue,delivery_variance,is_late,on_time_flag,order_year,order_month,order_quarter,order_month_name,order_yearmonth
ORD-01754,P003,Apparel,NextGen Parts,Los Angeles CA,51,35.0,0.15,2024-09-07,9,15,Delayed,buyer1754@client.com,0,1517.25,6,1,0,2024,9,3,Sep,2024-09
ORD-01755,P007,Food & Bev,GlobalTrade Co.,Atlanta GA,33,12.0,0.0,2023-01-08,13,21,Delivered,buyer1755@client.com,0,396.0,8,1,0,2023,1,1,Jan,2023-01
ORD-01756,P003,Apparel,Apex Supplies,New York NY,9,35.0,0.0,2023-12-19,14,12,In Transit,buyer1756@client.com,0,315.0,-2,0,1,2023,12,4,Dec,2023-12
ORD-01757,P007,Food & Bev,PrimeSources,Dallas TX,11,12.0,0.15,2024-11-21,4,7,In Transit,buyer1757@client.com,0,112.2,3,1,0,2024,11,4,Nov,2024-11
ORD-01758,P006,Home & Garden,NextGen Parts,Dallas TX,90,150.0,0.15,2024-08-05,7,16,Cancelled,buyer1758@client.com,0,11475.0,9,1,0,2024,8,3,Aug,2024-08
ORD-01759,P006,Home & Garden,SwiftVendors,New York NY,96,150.0,0.05,2023-11-04,10,13,In Transit,buyer1759@client.com,0,13680.0,3,1,0,2023,11,4,Nov,2023-11
ORD-01760,P004,Apparel,GlobalTrade Co.,Dallas TX,30,55.0,0.1,2024-12-08,8,12,Pending,buyer1760@client.com,0,1485.0,4,1,0,2024,12,4,Dec,2024-12
ORD-01761,P006,Home & Garden,PrimeSources,New York NY,52,150.0,0.05,2023-06-06,5,14,Cancelled,buyer1761@client.com,0,7410.0,9,1,0,2023,6,2,Jun,2023-06
ORD-01762,P001,Electronics,PrimeSources,Chicago IL,18,120.0,0.0,2024-02-14,8,6,Pending,buyer1762@client.com,0,2160.0,-2,0,1,2024,2,1,Feb,2024-02
ORD-01763,P003,Apparel,GlobalTrade Co.,Chicago IL,20,35.0,0.1,2023-04-08,3,7,Pending,buyer1763@client.com,0,630.0,4,1,0,2023,4,2,Apr,2023-04
ORD-01764,P006,Home & Garden,PrimeSources,New York NY,26,150.0,0.0,2023-06-12,7,13,Delivered,buyer1764@client.com,0,3900.0,6,1,0,2023,6,2,Jun,2023-06
ORD-01765,P008,Food & Bev,PrimeSources,New York NY,78,20.0,0.15,2024-03-21,5,10,Delayed,buyer1765@client.com,0,1326.0,5,1,0,2024,3,1,Mar,2024-03
ORD-01766,P002,Electronics,PrimeSources,Atlanta GA,9,250.0,0.0,2023-10-24,5,6,In Transit,buyer1766@client.com,0,2250.0,1,1,0,2023,10,4,Oct,2023-10
ORD-01767,P004,Apparel,Apex Supplies,Los Angeles CA,54,55.0,0.05,2024-10-08,5,8,Delayed,buyer1767@client.com,0,2821.5,3,1,0,2024,10,4,Oct,2024-10
ORD-01768,P010,Industrial,Apex Supplies,Atlanta GA,55,500.0,0.1,2023-05-13,11,13,Delivered,buyer1768@client.com,0,24750.0,2,1,0,2023,5,2,May,2023-05
ORD-01769,P003,Apparel,PrimeSources,Dallas TX,48,35.0,0.1,2023-01-19,10,13,Pending,buyer1769@client.com,0,1512.0,3,1,0,2023,1,1,Jan,2023-01
ORD-01770,P006,Home & Garden,SwiftVendors,New York NY,89,150.0,0.0,2023-10-15,11,14,In Transit,buyer1770@client.com,0,13350.0,3,1,0,2023,10,4,Oct,2023-10
ORD-01771,P004,Apparel,NextGen Parts,Chicago IL,17,55.0,0.0,2024-12-26,12,19,Delivered,buyer1771@client.com,0,935.0,7,1,0,2024,12,4,Dec,2024-12
ORD-01772,P004,Apparel,PrimeSources,Dallas TX,63,55.0,0.1,2023-11-17,11,10,Pending,buyer1772@client.com,0,3118.5,-1,0,1,2023,11,4,Nov,2023-11
ORD-01773,P010,Industrial,NextGen Parts,New York NY,42,500.0,0.0,2024-04-18,12,21,Delivered,buyer1773@client.com,0,21000.0,9,1,0,2024,4,2,Apr,2024-04
ORD-01774,P007,Food & Bev,SwiftVendors,Chicago IL,100,12.0,0.0,2024-01-08,3,8,Delivered,buyer1774@client.com,0,1200.0,5,1,0,2024,1,1,Jan,2024-01
ORD-01775,P001,Electronics,NextGen Parts,New York NY,42,120.0,0.0,2024-07-29,5,15,Delivered,buyer1775@client.com,0,5040.0,10,1,0,2024,7,3,Jul,2024-07
ORD-01776,P008,Food & Bev,NextGen Parts,Chicago IL,41,20.0,0.1,2024-10-23,6,13,In Transit,buyer1776@client.com,0,738.0,7,1,0,2024,10,4,Oct,2024-10
ORD-01777,P001,Electronics,NextGen Parts,Atlanta GA,95,120.0,0.0,2023-10-17,6,16,Pending,buyer1777@client.com,0,11400.0,10,1,0,2023,10,4,Oct,2023-10
ORD-01778,P001,Electronics,GlobalTrade Co.,Chicago IL,39,120.0,0.0,2023-10-31,3,1,Delayed,buyer1778@client.com,0,4680.0,-2,0,1,2023,10,4,Oct,2023-10
ORD-01779,P007,Food & Bev,PrimeSources,Chicago IL,11,12.0,0.0,2024-04-02,13,17,In Transit,buyer1779@client.com,0,132.0,4,1,0,2024,4,2,Apr,2024-04
ORD-01780,P008,Food & Bev,Apex Supplies,Los Angeles CA,98,20.0,0.0,2024-04-11,7,8,Delayed,buyer1780@client.com,0,1960.0,1,1,0,2024,4,2,Apr,2024-04
ORD-01781,P005,Home & Garden,GlobalTrade Co.,Los Angeles CA,21,80.0,0.1,2023-01-18,4,2,Cancelled,buyer1781@client.com,0,1512.0,-2,0,1,2023,1,1,Jan,2023-01
ORD-01782,P008,Food & Bev,SwiftVendors,New York NY,48,20.0,0.0,2024-07-17,3,11,Pending,buyer1782@client.com,0,960.0,8,1,0,2024,7,3,Jul,2024-07
ORD-01783,P007,Food & Bev,NextGen Parts,Dallas TX,23,12.0,0.0,2024-10-21,7,10,In Transit,buyer1783@client.com,0,276.0,3,1,0,2024,10,4,Oct,2024-10
ORD-01784,P001,Electronics,GlobalTrade Co.,New York NY,66,120.0,0.0,2023-03-07,4,4,Delivered,buyer1784@client.com,0,7920.0,0,0,1,2023,3,1,Mar,2023-03
ORD-01785,P003,Apparel,Apex Supplies,Los Angeles CA,92,35.0,0.0,2024-01-01,8,7,Pending,buyer1785@client.com,0,3220.0,-1,0,1,2024,1,1,Jan,2024-01
ORD-01786,P002,Electronics,NextGen Parts,Dallas TX,64,250.0,0.05,2024-06-21,9,17,Cancelled,buyer1786@client.com,0,15200.0,8,1,0,2024,6,2,Jun,2024-06
ORD-01787,P003,Apparel,GlobalTrade Co.,New York NY,71,35.0,0.0,2023-06-12,4,14,Cancelled,buyer1787@client.com,0,2485.0,10,1,0,2023,6,2,Jun,2023-06
ORD-01788,P004,Apparel,NextGen Parts,Dallas TX,8,55.0,0.15,2023-02-23,13,22,Delivered,buyer1788@client.com,0,374.0,9,1,0,2023,2,1,Feb,2023-02
ORD-01789,P001,Electronics,GlobalTrade Co.,Chicago IL,29,120.0,0.0,2024-05-27,8,11,Pending,buyer1789@client.com,0,3480.0,3,1,0,2024,5,2,May,2024-05
ORD-01790,P007,Food & Bev,SwiftVendors,New York NY,3,12.0,0.1,2023-01-25,13,22,Delayed,buyer1790@client.com,0,32.4,9,1,0,2023,1,1,Jan,2023-01
ORD-01791,P002,Electronics,NextGen Parts,Dallas TX,6,250.0,0.0,2023-08-02,6,13,Pending,,0,1500.0,7,1,0,2023,8,3,Aug,2023-08
ORD-01792,P002,Electronics,NextGen Parts,Chicago IL,75,250.0,0.0,2024-02-11,6,6,In Transit,,0,18750.0,0,0,1,2024,2,1,Feb,2024-02
ORD-01793,P010,Industrial,NextGen Parts,Los Angeles CA,37,500.0,0.0,2024-06-07,9,9,Cancelled,buyer1793@client.com,0,18500.0,0,0,1,2024,6,2,Jun,2024-06
ORD-01794,P010,Industrial,GlobalTrade Co.,Los Angeles CA,33,500.0,0.0,2023-09-24,9,8,Delayed,buyer1794@client.com,0,16500.0,-1,0,1,2023,9,3,Sep,2023-09
ORD-01795,P001,Electronics,NextGen Parts,New York NY,58,120.0,0.1,2023-07-29,5,4,Delivered,buyer1795@client.com,0,6264.0,-1,0,1,2023,7,3,Jul,2023-07
ORD-01796,P002,Electronics,GlobalTrade Co.,Atlanta GA,96,250.0,0.0,2023-11-02,14,22,Delivered,buyer1796@client.com,0,24000.0,8,1,0,2023,11,4,Nov,2023-11
ORD-01797,P005,Home & Garden,Apex Supplies,Chicago IL,47,80.0,0.05,2024-08-03,7,8,In Transit,,0,3572.0,1,1,0,2024,8,3,Aug,2024-08
ORD-01798,P001,Electronics,SwiftVendors,Chicago IL,28,120.0,0.0,2024-05-26,14,18,Delayed,buyer1798@client.com,0,3360.0,4,1,0,2024,5,2,May,2024-05
ORD-01799,P007,Food & Bev,PrimeSources,New York NY,78,12.0,0.0,2024-07-28,12,14,Cancelled,buyer1799@client.com,0,936.0,2,1,0,2024,7,3,Jul,2024-07
ORD-01800,P004,Apparel,Apex Supplies,Dallas TX,10,55.0,0.1,2023-02-01,12,10,Cancelled,,0,495.0,-2,0,1,2023,2,1,Feb,2023-02
ORD-01801,P005,Home & Garden,PrimeSources,New York NY,1,80.0,0.0,2024-08-04,5,4,Delivered,buyer1801@client.com,0,80.0,-1,0,1,2024,8,3,Aug,2024-08
ORD-01802,P004,Apparel,SwiftVendors,Dallas TX,55,55.0,0.15,2023-10-14,9,17,Delivered,buyer1802@client.com,0,2571.25,8,1,0,2023,10,4,Oct,2023-10
ORD-01803,P001,Electronics,GlobalTrade Co.,Los Angeles CA,16,120.0,0.0,2024-04-12,6,5,Delayed,buyer1803@client.com,0,1920.0,-1,0,1,2024,4,2,Apr,2024-04
ORD-01804,P001,Electronics,Apex Supplies,Dallas TX,61,120.0,0.0,2023-03-30,14,15,Pending,buyer1804@client.com,0,7320.0,1,1,0,2023,3,1,Mar,2023-03
ORD-01805,P010,Industrial,SwiftVendors,Los Angeles CA,89,500.0,0.1,2023-01-24,14,21,Pending,buyer1805@client.com,0,40050.0,7,1,0,2023,1,1,Jan,2023-01
ORD-01806,P003,Apparel,PrimeSources,New York NY,28,35.0,0.0,2023-01-31,3,8,Pending,buyer1806@client.com,0,980.0,5,1,0,2023,1,1,Jan,2023-01
ORD-01807,P007,Food & Bev,NextGen Parts,Dallas TX,23,12.0,0.0,2024-11-03,4,14,Delivered,buyer1807@client.com,0,276.0,10,1,0,2024,11,4,Nov,2024-11
ORD-01808,P008,Food & Bev,Apex Supplies,Los Angeles CA,26,20.0,0.0,2023-07-12,6,15,Pending,buyer1808@client.com,0,520.0,9,1,0,2023,7,3,Jul,2023-07
ORD-01809,P001,Electronics,NextGen Parts,New York NY,73,120.0,0.05,2023-08-26,14,23,Delivered,buyer1809@client.com,0,8322.0,9,1,0,2023,8,3,Aug,2023-08
ORD-01810,P002,Electronics,PrimeSources,New York NY,77,250.0,0.0,2024-07-11,5,8,Delayed,buyer1810@client.com,0,19250.0,3,1,0,2024,7,3,Jul,2024-07
ORD-01811,P009,Industrial,SwiftVendors,Los Angeles CA,70,300.0,0.0,2024-02-21,5,12,Pending,buyer1811@client.com,0,21000.0,7,1,0,2024,2,1,Feb,2024-02
ORD-01812,P006,Home & Garden,GlobalTrade Co.,New York NY,99,150.0,0.0,2024-11-22,11,15,Delivered,buyer1812@client.com,0,14850.0,4,1,0,2024,11,4,Nov,2024-11
ORD-01813,P002,Electronics,GlobalTrade Co.,Los Angeles CA,78,250.0,0.0,2024-01-03,13,18,Pending,buyer1813@client.com,0,19500.0,5,1,0,2024,1,1,Jan,2024-01
ORD-01814,P003,Apparel,NextGen Parts,Chicago IL,6,35.0,0.0,2024-09-05,8,14,Delayed,buyer1814@client.com,0,210.0,6,1,0,2024,9,3,Sep,2024-09
ORD-01815,P003,Apparel,GlobalTrade Co.,New York NY,74,35.0,0.0,2023-03-25,9,8,In Transit,buyer1815@client.com,0,2590.0,-1,0,1,2023,3,1,Mar,2023-03
ORD-01816,P009,Industrial,Apex Supplies,Los Angeles CA,14,300.0,0.1,2024-07-17,13,13,Delayed,buyer1816@client.com,0,3780.0,0,0,1,2024,7,3,Jul,2024-07
ORD-01817,P006,Home & Garden,SwiftVendors,Los Angeles CA,63,150.0,0.0,2024-07-15,9,15,Delayed,buyer1817@client.com,0,9450.0,6,1,0,2024,7,3,Jul,2024-07
ORD-01818,P004,Apparel,PrimeSources,Dallas TX,74,55.0,0.0,2023-08-20,13,21,Pending,buyer1818@client.com,0,4070.0,8,1,0,2023,8,3,Aug,2023-08
ORD-01819,P004,Apparel,NextGen Parts,Dallas TX,92,55.0,0.0,2024-05-22,5,4,Delayed,buyer1819@client.com,0,5060.0,-1,0,1,2024,5,2,May,2024-05
ORD-01820,P004,Apparel,SwiftVendors,Chicago IL,97,55.0,0.05,2024-07-08,13,12,Cancelled,buyer1820@client.com,0,5068.25,-1,0,1,2024,7,3,Jul,2024-07
ORD-01821,P001,Electronics,Apex Supplies,Chicago IL,4,120.0,0.0,2023-07-10,13,12,Delivered,buyer1821@client.com,0,480.0,-1,0,1,2023,7,3,Jul,2023-07
ORD-01822,P002,Electronics,PrimeSources,Dallas TX,55,250.0,0.0,2024-12-15,12,14,Delivered,buyer1822@client.com,0,13750.0,2,1,0,2024,12,4,Dec,2024-12
ORD-01823,P004,Apparel,NextGen Parts,Atlanta GA,39,55.0,0.05,2024-05-04,13,20,In Transit,,0,2037.75,7,1,0,2024,5,2,May,2024-05
ORD-01824,P008,Food & Bev,SwiftVendors,Los Angeles CA,5,20.0,0.05,2023-02-01,7,16,Pending,buyer1824@client.com,0,95.0,9,1,0,2023,2,1,Feb,2023-02
ORD-01825,P007,Food & Bev,Apex Supplies,New York NY,97,12.0,0.1,2024-12-06,12,19,Delivered,buyer1825@client.com,0,1047.6,7,1,0,2024,12,4,Dec,2024-12
ORD-01826,P008,Food & Bev,Apex Supplies,New York NY,4,20.0,0.05,2023-03-30,10,12,In Transit,buyer1826@client.com,0,76.0,2,1,0,2023,3,1,Mar,2023-03
ORD-01827,P004,Apparel,Apex Supplies,New York NY,93,55.0,0.15,2024-01-24,14,17,Delivered,buyer1827@client.com,0,4347.75,3,1,0,2024,1,1,Jan,2024-01
ORD-01828,P008,Food & Bev,SwiftVendors,Atlanta GA,5,20.0,0.0,2024-12-21,10,11,In Transit,buyer1828@client.com,0,100.0,1,1,0,2024,12,4,Dec,2024-12
ORD-01829,P001,Electronics,NextGen Parts,Dallas TX,88,120.0,0.0,2024-06-02,10,9,In Transit,buyer1829@client.com,0,10560.0,-1,0,1,2024,6,2,Jun,2024-06
ORD-01830,P005,Home & Garden,PrimeSources,Atlanta GA,90,80.0,0.1,2024-10-31,14,12,Delivered,buyer1830@client.com,0,6480.0,-2,0,1,2024,10,4,Oct,2024-10
ORD-01831,P009,Industrial,PrimeSources,Los Angeles CA,63,300.0,0.0,2023-06-16,3,5,In Transit,buyer1831@client.com,0,18900.0,2,1,0,2023,6,2,Jun,2023-06
ORD-01832,P002,Electronics,Apex Supplies,Chicago IL,88,250.0,0.0,2024-05-08,10,11,Delivered,buyer1832@client.com,0,22000.0,1,1,0,2024,5,2,May,2024-05
ORD-01833,P003,Apparel,Apex Supplies,Los Angeles CA,99,35.0,0.05,2023-07-07,6,9,Cancelled,buyer1833@client.com,0,3291.75,3,1,0,2023,7,3,Jul,2023-07
ORD-01834,P008,Food & Bev,PrimeSources,Dallas TX,30,20.0,0.15,2023-04-14,5,5,Delivered,buyer1834@client.com,0,510.0,0,0,1,2023,4,2,Apr,2023-04
ORD-01835,P010,Industrial,PrimeSources,New York NY,73,500.0,0.0,2024-01-11,14,18,Delivered,buyer1835@client.com,0,36500.0,4,1,0,2024,1,1,Jan,2024-01
ORD-01836,P006,Home & Garden,Apex Supplies,New York NY,82,150.0,0.1,2024-04-30,3,5,Pending,buyer1836@client.com,0,11070.0,2,1,0,2024,4,2,Apr,2024-04
ORD-01837,P007,Food & Bev,Apex Supplies,Los Angeles CA,9,12.0,0.0,2024-11-11,8,13,Pending,buyer1837@client.com,0,108.0,5,1,0,2024,11,4,Nov,2024-11
ORD-01838,P004,Apparel,Apex Supplies,Chicago IL,18,55.0,0.0,2023-03-30,12,12,Delayed,buyer1838@client.com,0,990.0,0,0,1,2023,3,1,Mar,2023-03
ORD-01839,P009,Industrial,SwiftVendors,New York NY,48,300.0,0.1,2023-03-10,13,13,In Transit,buyer1839@client.com,0,12960.0,0,0,1,2023,3,1,Mar,2023-03
ORD-01840,P009,Industrial,GlobalTrade Co.,Chicago IL,6,300.0,0.0,2023-11-04,5,14,Delayed,buyer1840@client.com,0,1800.0,9,1,0,2023,11,4,Nov,2023-11
ORD-01841,P006,Home & Garden,Apex Supplies,Dallas TX,8,150.0,0.1,2024-06-21,13,15,In Transit,buyer1841@client.com,0,1080.0,2,1,0,2024,6,2,Jun,2024-06
ORD-01842,P005,Home & Garden,GlobalTrade Co.,New York NY,18,80.0,0.0,2023-08-07,6,14,Pending,buyer1842@client.com,0,1440.0,8,1,0,2023,8,3,Aug,2023-08
ORD-01843,P004,Apparel,PrimeSources,Atlanta GA,13,55.0,0.0,2024-10-10,13,19,Cancelled,buyer1843@client.com,0,715.0,6,1,0,2024,10,4,Oct,2024-10
ORD-01844,P003,Apparel,NextGen Parts,Chicago IL,86,35.0,0.0,2023-03-11,10,16,Delivered,buyer1844@client.com,0,3010.0,6,1,0,2023,3,1,Mar,2023-03
ORD-01845,P004,Apparel,SwiftVendors,Chicago IL,81,55.0,0.05,2023-09-26,9,7,Cancelled,buyer1845@client.com,0,4232.25,-2,0,1,2023,9,3,Sep,2023-09
ORD-01846,P006,Home & Garden,Apex Supplies,Chicago IL,100,150.0,0.05,2024-11-18,14,17,Pending,buyer1846@client.com,0,14250.0,3,1,0,2024,11,4,Nov,2024-11
ORD-01847,P004,Apparel,PrimeSources,Atlanta GA,96,55.0,0.0,2024-06-05,9,17,Cancelled,buyer1847@client.com,0,5280.0,8,1,0,2024,6,2,Jun,2024-06
ORD-01848,P003,Apparel,NextGen Parts,Los Angeles CA,31,35.0,0.1,2024-05-24,4,8,In Transit,,0,976.5,4,1,0,2024,5,2,May,2024-05
ORD-01849,P002,Electronics,GlobalTrade Co.,Dallas TX,72,250.0,0.0,2024-01-14,7,11,Delivered,buyer1849@client.com,0,18000.0,4,1,0,2024,1,1,Jan,2024-01
ORD-01850,P006,Home & Garden,NextGen Parts,Los Angeles CA,39,150.0,0.1,2023-11-12,10,16,Pending,buyer1850@client.com,0,5265.0,6,1,0,2023,11,4,Nov,2023-11
ORD-01851,P010,Industrial,NextGen Parts,Atlanta GA,89,500.0,0.1,2024-11-07,12,12,Pending,buyer1851@client.com,0,40050.0,0,0,1,2024,11,4,Nov,2024-11
ORD-01852,P008,Food & Bev,NextGen Parts,Atlanta GA,44,20.0,0.1,2024-10-08,4,6,Delayed,buyer1852@client.com,0,792.0,2,1,0,2024,10,4,Oct,2024-10
ORD-01853,P005,Home & Garden,NextGen Parts,Chicago IL,37,80.0,0.1,2023-11-17,8,9,In Transit,buyer1853@client.com,0,2664.0,1,1,0,2023,11,4,Nov,2023-11
ORD-01854,P005,Home & Garden,NextGen Parts,New York NY,25,80.0,0.0,2023-10-13,7,14,Pending,buyer1854@client.com,0,2000.0,7,1,0,2023,10,4,Oct,2023-10
ORD-01855,P004,Apparel,GlobalTrade Co.,Los Angeles CA,99,55.0,0.1,2023-07-14,13,21,Delivered,buyer1855@client.com,0,4900.5,8,1,0,2023,7,3,Jul,2023-07
ORD-01856,P009,Industrial,PrimeSources,Atlanta GA,42,300.0,0.0,2024-06-16,5,4,Delayed,buyer1856@client.com,0,12600.0,-1,0,1,2024,6,2,Jun,2024-06
ORD-01857,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,82,80.0,0.0,2024-10-10,8,8,Delayed,buyer1857@client.com,0,6560.0,0,0,1,2024,10,4,Oct,2024-10
ORD-01858,P006,Home & Garden,PrimeSources,Los Angeles CA,32,150.0,0.05,2024-08-04,10,16,Delivered,buyer1858@client.com,0,4560.0,6,1,0,2024,8,3,Aug,2024-08
ORD-01859,P010,Industrial,Apex Supplies,New York NY,10,500.0,0.0,2024-07-17,9,7,Delivered,buyer1859@client.com,0,5000.0,-2,0,1,2024,7,3,Jul,2024-07
ORD-01860,P005,Home & Garden,NextGen Parts,Atlanta GA,64,80.0,0.05,2023-10-11,11,18,Pending,buyer1860@client.com,0,4864.0,7,1,0,2023,10,4,Oct,2023-10
ORD-01861,P001,Electronics,PrimeSources,Atlanta GA,55,120.0,0.15,2023-04-21,10,14,Pending,buyer1861@client.com,0,5610.0,4,1,0,2023,4,2,Apr,2023-04
ORD-01862,P003,Apparel,SwiftVendors,Dallas TX,24,35.0,0.0,2023-02-12,4,6,Delivered,buyer1862@client.com,0,840.0,2,1,0,2023,2,1,Feb,2023-02
ORD-01863,P005,Home & Garden,PrimeSources,Chicago IL,17,80.0,0.0,2023-02-10,13,20,Delivered,,0,1360.0,7,1,0,2023,2,1,Feb,2023-02
ORD-01864,P006,Home & Garden,SwiftVendors,Los Angeles CA,80,150.0,0.15,2024-03-16,6,7,Delivered,buyer1864@client.com,0,10200.0,1,1,0,2024,3,1,Mar,2024-03
ORD-01865,P010,Industrial,NextGen Parts,Los Angeles CA,97,500.0,0.0,2023-08-31,5,3,In Transit,buyer1865@client.com,0,48500.0,-2,0,1,2023,8,3,Aug,2023-08
ORD-01866,P004,Apparel,GlobalTrade Co.,Atlanta GA,22,55.0,0.05,2024-09-23,3,3,Delivered,buyer1866@client.com,0,1149.5,0,0,1,2024,9,3,Sep,2024-09
ORD-01867,P010,Industrial,Apex Supplies,Dallas TX,35,500.0,0.05,2023-09-10,9,10,Delivered,buyer1867@client.com,0,16625.0,1,1,0,2023,9,3,Sep,2023-09
ORD-01868,P003,Apparel,SwiftVendors,Dallas TX,23,35.0,0.0,2023-01-04,6,14,Delivered,buyer1868@client.com,0,805.0,8,1,0,2023,1,1,Jan,2023-01
ORD-01869,P010,Industrial,GlobalTrade Co.,Chicago IL,50,500.0,0.05,2023-04-13,4,8,Delayed,buyer1869@client.com,0,23750.0,4,1,0,2023,4,2,Apr,2023-04
ORD-01870,P003,Apparel,NextGen Parts,New York NY,95,35.0,0.05,2023-01-24,11,21,Delivered,buyer1870@client.com,0,3158.75,10,1,0,2023,1,1,Jan,2023-01
ORD-01871,P008,Food & Bev,SwiftVendors,Los Angeles CA,56,20.0,0.1,2023-01-22,10,16,In Transit,buyer1871@client.com,0,1008.0,6,1,0,2023,1,1,Jan,2023-01
ORD-01872,P008,Food & Bev,SwiftVendors,Chicago IL,78,20.0,0.0,2024-12-21,4,11,Cancelled,buyer1872@client.com,0,1560.0,7,1,0,2024,12,4,Dec,2024-12
ORD-01873,P007,Food & Bev,GlobalTrade Co.,Chicago IL,22,12.0,0.05,2023-11-18,8,12,Delivered,buyer1873@client.com,0,250.8,4,1,0,2023,11,4,Nov,2023-11
ORD-01874,P005,Home & Garden,NextGen Parts,New York NY,30,80.0,0.05,2023-01-25,13,20,Delivered,buyer1874@client.com,0,2280.0,7,1,0,2023,1,1,Jan,2023-01
ORD-01875,P002,Electronics,Apex Supplies,New York NY,58,250.0,0.15,2024-08-08,8,11,Pending,,0,12325.0,3,1,0,2024,8,3,Aug,2024-08
ORD-01876,P007,Food & Bev,PrimeSources,Dallas TX,93,12.0,0.05,2024-03-23,7,10,Delivered,buyer1876@client.com,0,1060.2,3,1,0,2024,3,1,Mar,2024-03
ORD-01877,P005,Home & Garden,GlobalTrade Co.,Chicago IL,62,80.0,0.0,2024-08-22,13,19,In Transit,buyer1877@client.com,0,4960.0,6,1,0,2024,8,3,Aug,2024-08
ORD-01878,P004,Apparel,SwiftVendors,Dallas TX,5,55.0,0.05,2023-08-23,4,13,Delivered,buyer1878@client.com,0,261.25,9,1,0,2023,8,3,Aug,2023-08
ORD-01879,P009,Industrial,Apex Supplies,Atlanta GA,7,300.0,0.0,2023-09-19,10,10,Delivered,buyer1879@client.com,0,2100.0,0,0,1,2023,9,3,Sep,2023-09
ORD-01880,P007,Food & Bev,GlobalTrade Co.,New York NY,36,12.0,0.0,2023-11-16,5,11,Delivered,buyer1880@client.com,0,432.0,6,1,0,2023,11,4,Nov,2023-11
ORD-01881,P002,Electronics,NextGen Parts,Chicago IL,80,250.0,0.0,2023-10-23,11,16,Pending,buyer1881@client.com,0,20000.0,5,1,0,2023,10,4,Oct,2023-10
ORD-01882,P004,Apparel,NextGen Parts,Dallas TX,3,55.0,0.0,2023-03-10,4,6,Cancelled,buyer1882@client.com,0,165.0,2,1,0,2023,3,1,Mar,2023-03
ORD-01883,P009,Industrial,NextGen Parts,Los Angeles CA,16,300.0,0.05,2023-07-03,5,11,Delivered,buyer1883@client.com,0,4560.0,6,1,0,2023,7,3,Jul,2023-07
ORD-01884,P001,Electronics,SwiftVendors,Atlanta GA,42,120.0,0.0,2023-01-22,11,17,Delivered,buyer1884@client.com,0,5040.0,6,1,0,2023,1,1,Jan,2023-01
ORD-01885,P003,Apparel,GlobalTrade Co.,Chicago IL,7,35.0,0.05,2023-09-05,12,15,In Transit,buyer1885@client.com,0,232.75,3,1,0,2023,9,3,Sep,2023-09
ORD-01886,P008,Food & Bev,GlobalTrade Co.,Dallas TX,32,20.0,0.05,2024-12-31,6,6,Delayed,buyer1886@client.com,0,608.0,0,0,1,2024,12,4,Dec,2024-12
ORD-01887,P001,Electronics,GlobalTrade Co.,Dallas TX,9,120.0,0.05,2023-10-22,10,16,Cancelled,buyer1887@client.com,0,1026.0,6,1,0,2023,10,4,Oct,2023-10
ORD-01888,P007,Food & Bev,PrimeSources,Atlanta GA,71,12.0,0.1,2024-04-22,13,19,Delivered,buyer1888@client.com,0,766.8,6,1,0,2024,4,2,Apr,2024-04
ORD-01889,P010,Industrial,PrimeSources,Los Angeles CA,92,500.0,0.15,2024-06-20,9,9,In Transit,buyer1889@client.com,0,39100.0,0,0,1,2024,6,2,Jun,2024-06
ORD-01890,P003,Apparel,Apex Supplies,Atlanta GA,5,35.0,0.0,2024-01-12,7,6,In Transit,buyer1890@client.com,0,175.0,-1,0,1,2024,1,1,Jan,2024-01
ORD-01891,P007,Food & Bev,SwiftVendors,Dallas TX,49,12.0,0.0,2023-11-19,10,11,Cancelled,,0,588.0,1,1,0,2023,11,4,Nov,2023-11
ORD-01892,P007,Food & Bev,GlobalTrade Co.,New York NY,100,12.0,0.15,2024-08-27,14,14,Delayed,buyer1892@client.com,0,1020.0,0,0,1,2024,8,3,Aug,2024-08
ORD-01893,P007,Food & Bev,Apex Supplies,Chicago IL,32,12.0,0.0,2024-03-25,7,12,Pending,buyer1893@client.com,0,384.0,5,1,0,2024,3,1,Mar,2024-03
ORD-01894,P008,Food & Bev,PrimeSources,Chicago IL,48,20.0,0.0,2024-03-01,3,4,Delivered,buyer1894@client.com,0,960.0,1,1,0,2024,3,1,Mar,2024-03
ORD-01895,P002,Electronics,Apex Supplies,Los Angeles CA,38,250.0,0.0,2024-04-21,9,17,Cancelled,buyer1895@client.com,0,9500.0,8,1,0,2024,4,2,Apr,2024-04
ORD-01896,P010,Industrial,NextGen Parts,Atlanta GA,38,500.0,0.0,2024-05-03,3,8,Delivered,buyer1896@client.com,0,19000.0,5,1,0,2024,5,2,May,2024-05
ORD-01897,P004,Apparel,GlobalTrade Co.,Dallas TX,40,55.0,0.1,2023-04-14,5,14,Delayed,buyer1897@client.com,0,1980.0,9,1,0,2023,4,2,Apr,2023-04
ORD-01898,P001,Electronics,GlobalTrade Co.,Atlanta GA,4,120.0,0.1,2024-01-16,3,8,Pending,buyer1898@client.com,0,432.0,5,1,0,2024,1,1,Jan,2024-01
