order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email
ORD-01786,P002,Electronics,NextGen Parts,Dallas TX,64,250.0,0.05,2024-06-21,9,17,Cancelled,buyer1786@client.com
ORD-01787,P003,Apparel,GlobalTrade Co.,New York NY,71,35.0,0.0,2023-06-12,4,14,Cancelled,buyer1787@client.com
ORD-01788,P004,Apparel,NextGen Parts,Dallas TX,8,55.0,0.15,2023-02-23,13,22,Delivered,buyer1788@client.com
ORD-01789,P001,Electronics,GlobalTrade Co.,Chicago IL,29,120.0,0.0,2024-05-27,8,11,Pending,buyer1789@client.com
ORD-01790,P007,Food & Bev,SwiftVendors,New York NY,3,12.0,0.1,2023-01-25,13,22,Delayed,buyer1790@client.com
ORD-01791,P002,Electronics,NextGen Parts,Dallas TX,6,250.0,0.0,2023-08-02,6,13,Pending,
ORD-01792,P002,Electronics,NextGen Parts,Chicago IL,75,250.0,0.0,2024-02-11,6,6,In Transit,
ORD-01793,P010,Industrial,NextGen Parts,Los Angeles CA,37,500.0,0.0,2024-06-07,9,9,Cancelled,buyer1793@client.com
ORD-01794,P010,Industrial,GlobalTrade Co.,Los Angeles CA,33,500.0,0.0,2023-09-24,9,8,Delayed,buyer1794@client.com
ORD-01795,P001,Electronics,NextGen Parts,New York NY,58,120.0,0.1,2023-07-29,5,4,Delivered,buyer1795@client.com
ORD-01796,P002,Electronics,GlobalTrade Co.,Atlanta GA,96,250.0,0.0,2023-11-02,14,22,Delivered,buyer1796@client.com
ORD-01797,P005,Home & Garden,Apex Supplies,Chicago IL,47,80.0,0.05,2024-08-03,7,8,In Transit,
ORD-01798,P001,Electronics,SwiftVendors,Chicago IL,28,120.0,0.0,2024-05-26,14,18,Delayed,buyer1798@client.com
ORD-01799,P007,Food & Bev,PrimeSources,New York NY,78,12.0,0.0,2024-07-28,12,14,Cancelled,buyer1799@client.com
ORD-01800,P004,Apparel,Apex Supplies,Dallas TX,10,55.0,0.1,2023-02-01,12,10,Cancelled,
ORD-01801,P005,Home & Garden,PrimeSources,New York NY,1,80.0,0.0,2024-08-04,5,4,Delivered,buyer1801@client.com
ORD-01802,P004,Apparel,SwiftVendors,Dallas TX,55,55.0,0.15,2023-10-14,9,17,Delivered,buyer1802@client.com
ORD-01803,P001,Electronics,GlobalTrade Co.,Los Angeles CA,16,120.0,0.0,2024-04-12,6,5,Delayed,buyer1803@client.com
ORD-01804,P001,Electronics,Apex Supplies,Dallas TX,61,120.0,0.0,2023-03-30,14,15,Pending,buyer1804@client.com
ORD-01805,P010,Industrial,SwiftVendors,Los Angeles CA,89,500.0,0.1,2023-01-24,14,21,Pending,buyer1805@client.com
ORD-01806,P003,Apparel,PrimeSources,New York NY,28,35.0,0.0,2023-01-31,3,8,Pending,buyer1806@client.com
ORD-01807,P007,Food & Bev,NextGen Parts,Dallas TX,23,12.0,0.0,2024-11-03,4,14,Delivered,buyer1807@client.com
ORD-01808,P008,Food & Bev,Apex Supplies,Los Angeles CA,26,20.0,0.0,2023-07-12,6,15,Pending,buyer1808@client.com
ORD-01809,P001,Electronics,NextGen Parts,New York NY,73,120.0,0.05,2023-08-26,14,23,Delivered,buyer1809@client.com
ORD-01810,P002,Electronics,PrimeSources,New York NY,77,250.0,0.0,2024-07-11,5,8,Delayed,buyer1810@client.com
ORD-01811,P009,Industrial,SwiftVendors,Los Angeles CA,70,300.0,0.0,2024-02-21,5,12,Pending,buyer1811@client.com
ORD-01812,P006,Home & Garden,GlobalTrade Co.,New York NY,99,150.0,0.0,2024-11-22,11,15,Delivered,buyer1812@client.com
ORD-01813,P002,Electronics,GlobalTrade Co.,Los Angeles CA,78,250.0,0.0,2024-01-03,13,18,Pending,buyer1813@client.com
ORD-01814,P003,Apparel,NextGen Parts,Chicago IL,6,35.0,0.0,2024-09-05,8,14,Delayed,buyer1814@client.com
ORD-01815,P003,Apparel,GlobalTrade Co.,New York NY,74,35.0,0.0,2023-03-25,9,8,In Transit,buyer1815@client.com
ORD-01816,P009,Industrial,Apex Supplies,Los Angeles CA,14,300.0,0.1,2024-07-17,13,13,Delayed,buyer1816@client.com
ORD-01817,P006,Home & Garden,SwiftVendors,Los Angeles CA,63,150.0,0.0,2024-07-15,9,15,Delayed,buyer1817@client.com
ORD-01818,P004,Apparel,PrimeSources,Dallas TX,74,55.0,0.0,2023-08-20,13,21,Pending,buyer1818@client.com
ORD-01819,P004,Apparel,NextGen Parts,Dallas TX,92,55.0,0.0,2024-05-22,5,4,Delayed,buyer1819@client.com
ORD-01820,P004,Apparel,SwiftVendors,Chicago IL,97,55.0,0.05,2024-07-08,13,12,Cancelled,buyer1820@client.com
ORD-01821,P001,Electronics,Apex Supplies,Chicago IL,4,120.0,0.0,2023-07-10,13,12,Delivered,buyer1821@client.com
ORD-01822,P002,Electronics,PrimeSources,Dallas TX,55,250.0,0.0,2024-12-15,12,14,Delivered,buyer1822@client.com
ORD-01823,P004,Apparel,NextGen Parts,Atlanta GA,39,55.0,0.05,2024-05-04,13,20,In Transit,
ORD-01824,P008,Food & Bev,SwiftVendors,Los Angeles CA,5,20.0,0.05,2023-02-01,7,16,Pending,buyer1824@client.com
ORD-01825,P007,Food & Bev,Apex Supplies,New York NY,97,12.0,0.1,2024-12-06,12,19,Delivered,buyer1825@client.com
ORD-01826,P008,Food & Bev,Apex Supplies,New York NY,4,20.0,0.05,2023-03-30,10,12,In Transit,buyer1826@client.com
ORD-01827,P004,Apparel,Apex Supplies,New York NY,93,55.0,0.15,2024-01-24,14,17,Delivered,buyer1827@client.com
ORD-01828,P008,Food & Bev,SwiftVendors,Atlanta GA,5,20.0,0.0,2024-12-21,10,11,In Transit,buyer1828@client.com
ORD-01829,P001,Electronics,NextGen Parts,Dallas TX,88,120.0,0.0,2024-06-02,10,9,In Transit,buyer1829@client.com
ORD-01830,P005,Home & Garden,PrimeSources,Atlanta GA,90,80.0,0.1,2024-10-31,14,12,Delivered,buyer1830@client.com
ORD-01831,P009,Industrial,PrimeSources,Los Angeles CA,63,300.0,0.0,2023-06-16,3,5,In Transit,buyer1831@client.com
ORD-01832,P002,Electronics,Apex Supplies,Chicago IL,88,250.0,0.0,2024-05-08,10,11,Delivered,buyer1832@client.com
ORD-01833,P003,Apparel,Apex Supplies,Los Angeles CA,99,35.0,0.05,2023-07-07,6,9,Cancelled,buyer1833@client.com
ORD-01834,P008,Food & Bev,PrimeSources,Dallas TX,30,20.0,0.15,2023-04-14,5,5,Delivered,buyer1834@client.com
ORD-01835,P010,Industrial,PrimeSources,New York NY,73,500.0,0.0,2024-01-11,14,18,Delivered,buyer1835@client.com
ORD-01836,P006,Home & Garden,Apex Supplies,New York NY,82,150.0,0.1,2024-04-30,3,5,Pending,buyer1836@client.com
ORD-01837,P007,Food & Bev,Apex Supplies,Los Angeles CA,9,12.0,0.0,2024-11-11,8,13,Pending,buyer1837@client.com
ORD-01838,P004,Apparel,Apex Supplies,Chicago IL,18,55.0,0.0,2023-03-30,12,12,Delayed,buyer1838@client.com
ORD-01839,P009,Industrial,SwiftVendors,New York NY,48,300.0,0.1,2023-03-10,13,13,In Transit,buyer1839@client.com
ORD-01840,P009,Industrial,GlobalTrade Co.,Chicago IL,6,300.0,0.0,2023-11-04,5,14,Delayed,buyer1840@client.com
ORD-01841,P006,Home & Garden,Apex Supplies,Dallas TX,8,150.0,0.1,2024-06-21,13,15,In Transit,buyer1841@client.com
ORD-01842,P005,Home & Garden,GlobalTrade Co.,New York NY,18,80.0,0.0,2023-08-07,6,14,Pending,buyer1842@client.com
ORD-01843,P004,Apparel,PrimeSources,Atlanta GA,13,55.0,0.0,2024-10-10,13,19,Cancelled,buyer1843@client.com
ORD-01844,P003,Apparel,NextGen Parts,Chicago IL,86,35.0,0.0,2023-03-11,10,16,Delivered,buyer1844@client.com
ORD-01845,P004,Apparel,SwiftVendors,Chicago IL,81,55.0,0.05,2023-09-26,9,7,Cancelled,buyer1845@client.com
ORD-01846,P006,Home & Garden,Apex Supplies,Chicago IL,100,150.0,0.05,2024-11-18,14,17,Pending,buyer1846@client.com
ORD-01847,P004,Apparel,PrimeSources,Atlanta GA,96,55.0,0.0,2024-06-05,9,17,Cancelled,buyer1847@client.com
ORD-01848,P003,Apparel,NextGen Parts,Los Angeles CA,31,35.0,0.1,2024-05-24,4,8,In Transit,
ORD-01849,P002,Electronics,GlobalTrade Co.,Dallas TX,72,250.0,0.0,2024-01-14,7,11,Delivered,buyer1849@client.com
ORD-01850,P006,Home & Garden,NextGen Parts,Los Angeles CA,39,150.0,0.1,2023-11-12,10,16,Pending,buyer1850@client.com
ORD-01851,P010,Industrial,NextGen Parts,Atlanta GA,89,500.0,0.1,2024-11-07,12,12,Pending,buyer1851@client.com
ORD-01852,P008,Food & Bev,NextGen Parts,Atlanta GA,44,20.0,0.1,2024-10-08,4,6,Delayed,buyer1852@client.com
ORD-01853,P005,Home & Garden,NextGen Parts,Chicago IL,37,80.0,0.1,2023-11-17,8,9,In Transit,buyer1853@client.com
ORD-01854,P005,Home & Garden,NextGen Parts,New York NY,25,80.0,0.0,2023-10-13,7,14,Pending,buyer1854@client.com
ORD-01855,P004,Apparel,GlobalTrade Co.,Los Angeles CA,99,55.0,0.1,2023-07-14,13,21,Delivered,buyer1855@client.com
ORD-01856,P009,Industrial,PrimeSources,Atlanta GA,42,300.0,0.0,2024-06-16,5,4,Delayed,buyer1856@client.com
ORD-01857,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,82,80.0,0.0,2024-10-10,8,8,Delayed,buyer1857@client.com
ORD-01858,P006,Home & Garden,PrimeSources,Los Angeles CA,32,150.0,0.05,2024-08-04,10,16,Delivered,buyer1858@client.com
ORD-01859,P010,Industrial,Apex Supplies,New York NY,10,500.0,0.0,2024-07-17,9,7,Delivered,buyer1859@client.com
ORD-01860,P005,Home & Garden,NextGen Parts,Atlanta GA,64,80.0,0.05,2023-10-11,11,18,Pending,buyer1860@client.com
ORD-01861,P001,Electronics,PrimeSources,Atlanta GA,55,120.0,0.15,2023-04-21,10,14,Pending,buyer1861@client.com
ORD-01862,P003,Apparel,SwiftVendors,Dallas TX,24,35.0,0.0,2023-02-12,4,6,Delivered,buyer1862@client.com
ORD-01863,P005,Home & Garden,PrimeSources,Chicago IL,17,80.0,0.0,2023-02-10,13,20,Delivered,
ORD-01864,P006,Home & Garden,SwiftVendors,Los Angeles CA,80,150.0,0.15,2024-03-16,6,7,Delivered,buyer1864@client.com
ORD-01865,P010,Industrial,NextGen Parts,Los Angeles CA,97,500.0,0.0,2023-08-31,5,3,In Transit,buyer1865@client.com
ORD-01866,P004,Apparel,GlobalTrade Co.,Atlanta GA,22,55.0,0.05,2024-09-23,3,3,Delivered,buyer1866@client.com
ORD-01867,P010,Industrial,Apex Supplies,Dallas TX,35,500.0,0.05,2023-09-10,9,10,Delivered,buyer1867@client.com
ORD-01868,P003,Apparel,SwiftVendors,Dallas TX,23,35.0,0.0,2023-01-04,6,14,Delivered,buyer1868@client.com
ORD-01869,P010,Industrial,GlobalTrade Co.,Chicago IL,50,500.0,0.05,2023-04-13,4,8,Delayed,buyer1869@client.com
ORD-01870,P003,Apparel,NextGen Parts,New York NY,95,35.0,0.05,2023-01-24,11,21,Delivered,buyer1870@client.com
ORD-01871,P008,Food & Bev,SwiftVendors,Los Angeles CA,56,20.0,0.1,2023-01-22,10,16,In Transit,buyer1871@client.com
ORD-01872,P008,Food & Bev,SwiftVendors,Chicago IL,78,20.0,0.0,2024-12-21,4,11,Cancelled,buyer1872@client.com
ORD-01873,P007,Food & Bev,GlobalTrade Co.,Chicago IL,22,12.0,0.05,2023-11-18,8,12,Delivered,buyer1873@client.com
ORD-01874,P005,Home & Garden,NextGen Parts,New York NY,30,80.0,0.05,2023-01-25,13,20,Delivered,buyer1874@client.com
ORD-01875,P002,Electronics,Apex Supplies,New York NY,58,250.0,0.15,2024-08-08,8,11,Pending,
ORD-01876,P007,Food & Bev,PrimeSources,Dallas TX,93,12.0,0.05,2024-03-23,7,10,Delivered,buyer1876@client.com
ORD-01877,P005,Home & Garden,GlobalTrade Co.,Chicago IL,62,80.0,0.0,2024-08-22,13,19,In Transit,buyer1877@client.com
ORD-01878,P004,Apparel,SwiftVendors,Dallas TX,5,55.0,0.05,2023-08-23,4,13,Delivered,buyer1878@client.com
ORD-01879,P009,Industrial,Apex Supplies,Atlanta GA,7,300.0,0.0,2023-09-19,10,10,Delivered,buyer1879@client.com
ORD-01880,P007,Food & Bev,GlobalTrade Co.,New York NY,36,12.0,0.0,2023-11-16,5,11,Delivered,buyer1880@client.com
ORD-01881,P002,Electronics,NextGen Parts,Chicago IL,80,250.0,0.0,2023-10-23,11,16,Pending,buyer1881@client.com
ORD-01882,P004,Apparel,NextGen Parts,Dallas TX,3,55.0,0.0,2023-03-10,4,6,Cancelled,buyer1882@client.com
ORD-01883,P009,Industrial,NextGen Parts,Los Angeles CA,16,300.0,0.05,2023-07-03,5,11,Delivered,buyer1883@client.com
ORD-01884,P001,Electronics,SwiftVendors,Atlanta GA,42,120.0,0.0,2023-01-22,11,17,Delivered,buyer1884@client.com
ORD-01885,P003,Apparel,GlobalTrade Co.,Chicago IL,7,35.0,0.05,2023-09-05,12,15,In Transit,buyer1885@client.com
ORD-01886,P008,Food & Bev,GlobalTrade Co.,Dallas TX,32,20.0,0.05,2024-12-31,6,6,Delayed,buyer1886@client.com
ORD-01887,P001,Electronics,GlobalTrade Co.,Dallas TX,9,120.0,0.05,2023-10-22,10,16,Cancelled,buyer1887@client.com
ORD-01888,P007,Food & Bev,PrimeSources,Atlanta GA,71,12.0,0.1,2024-04-22,13,19,Delivered,buyer1888@client.com
ORD-01889,P010,Industrial,PrimeSources,Los Angeles CA,92,500.0,0.15,2024-06-20,9,9,In Transit,buyer1889@client.com
ORD-01890,P003,Apparel,Apex Supplies,Atlanta GA,5,35.0,0.0,2024-01-12,7,6,In Transit,buyer1890@client.com
ORD-01891,P007,Food & Bev,SwiftVendors,Dallas TX,49,12.0,0.0,2023-11-19,10,11,Cancelled,
ORD-01892,P007,Food & Bev,GlobalTrade Co.,New York NY,100,12.0,0.15,2024-08-27,14,14,Delayed,buyer1892@client.com
ORD-01893,P007,Food & Bev,Apex Supplies,Chicago IL,32,12.0,0.0,2024-03-25,7,12,Pending,buyer1893@client.com
ORD-01894,P008,Food & Bev,PrimeSources,Chicago IL,48,20.0,0.0,2024-03-01,3,4,Delivered,buyer1894@client.com
ORD-01895,P002,Electronics,Apex Supplies,Los Angeles CA,38,250.0,0.0,2024-04-21,9,17,Cancelled,buyer1895@client.com
ORD-01896,P010,Industrial,NextGen Parts,Atlanta GA,38,500.0,0.0,2024-05-03,3,8,Delivered,buyer1896@client.com
ORD-01897,P004,Apparel,GlobalTrade Co.,Dallas TX,40,55.0,0.1,2023-04-14,5,14,Delayed,buyer1897@client.com
ORD-01898,P001,Electronics,GlobalTrade Co.,Atlanta GA,4,120.0,0.1,2024-01-16,3,8,Pending,buyer1898@client.com
ORD-01899,P010,Industrial,NextGen Parts,Los Angeles CA,59,500.0,0.0,2023-10-19,8,6,Cancelled,buyer1899@client.com
ORD-01900,P002,Electronics,PrimeSources,Atlanta GA,57,250.0,0.05,2023-02-07,13,23,In Transit,buyer1900@client.com
ORD-01901,P010,Industrial,GlobalTrade Co.,New York NY,65,500.0,0.0,2023-12-05,13,22,Pending,buyer1901@client.com
ORD-01902,P005,Home & Garden,GlobalTrade Co.,Dallas TX,19,80.0,0.0,2024-09-23,9,11,Pending,buyer1902@client.com
ORD-01903,P001,Electronics,GlobalTrade Co.,Chicago IL,39,120.0,0.0,2024-03-04,12,13,Pending,buyer1903@client.com
ORD-01904,P003,Apparel,NextGen Parts,Los Angeles CA,55,35.0,0.1,2023-08-04,3,2,Delivered,buyer1904@client.com
ORD-01905,P005,Home & Garden,Apex Supplies,Chicago IL,94,80.0,0.05,2024-04-24,5,13,Pending,buyer1905@client.com
ORD-01906,P008,Food & Bev,SwiftVendors,New York NY,44,20.0,0.1,2023-09-22,12,18,In Transit,buyer1906@client.com
ORD-01907,P006,Home & Garden,SwiftVendors,Atlanta GA,81,150.0,0.15,2023-06-09,13,21,Cancelled,buyer1907@client.com
ORD-01908,P009,Industrial,NextGen Parts,Chicago IL,88,300.0,0.0,2023-08-20,3,7,Pending,buyer1908@client.com
ORD-01909,P009,Industrial,PrimeSources,Dallas TX,39,300.0,0.05,2024-08-28,7,17,Cancelled,buyer1909@client.com
ORD-01910,P003,Apparel,GlobalTrade Co.,Chicago IL,72,35.0,0.0,2024-04-20,5,4,Delayed,buyer1910@client.com
ORD-01911,P006,Home & Garden,PrimeSources,New York NY,53,150.0,0.15,2024-08-03,8,10,Delivered,buyer1911@client.com
ORD-01912,P010,Industrial,Apex Supplies,Los Angeles CA,62,500.0,0.15,2023-02-28,9,13,Cancelled,buyer1912@client.com
ORD-01913,P007,Food & Bev,SwiftVendors,Los Angeles CA,61,12.0,0.0,2023-05-02,7,8,Pending,buyer1913@client.com
ORD-01914,P008,Food & Bev,GlobalTrade Co.,New York NY,51,20.0,0.1,2024-03-16,6,8,Delivered,buyer1914@client.com
ORD-01915,P003,Apparel,NextGen Parts,Los Angeles CA,44,35.0,0.0,2024-08-30,9,8,Delivered,buyer1915@client.com
ORD-01916,P001,Electronics,PrimeSources,New York NY,20,120.0,0.1,2023-04-05,14,22,Delivered,buyer1916@client.com
ORD-01917,P001,Electronics,Apex Supplies,Chicago IL,61,120.0,0.0,2023-10-26,8,16,Delayed,buyer1917@client.com
ORD-01918,P006,Home & Garden,Apex Supplies,Dallas TX,86,150.0,0.1,2023-06-19,7,10,Delivered,
ORD-01919,P010,Industrial,NextGen Parts,Dallas TX,11,500.0,0.0,2023-07-16,5,9,Cancelled,buyer1919@client.com
ORD-01920,P002,Electronics,SwiftVendors,Atlanta GA,35,250.0,0.1,2024-06-22,4,11,Delivered,buyer1920@client.com
ORD-01921,P008,Food & Bev,GlobalTrade Co.,Atlanta GA,78,20.0,0.0,2023-04-09,10,17,Delivered,buyer1921@client.com
ORD-01922,P001,Electronics,GlobalTrade Co.,New York NY,51,120.0,0.0,2024-04-08,8,14,Delivered,buyer1922@client.com
ORD-01923,P007,Food & Bev,SwiftVendors,Los Angeles CA,54,12.0,0.0,2023-08-04,6,11,Delivered,buyer1923@client.com
ORD-01924,P001,Electronics,NextGen Parts,Dallas TX,11,120.0,0.0,2023-06-01,4,9,Delivered,buyer1924@client.com
ORD-01925,P002,Electronics,SwiftVendors,Atlanta GA,37,250.0,0.0,2023-09-02,14,19,Pending,buyer1925@client.com
ORD-01926,P009,Industrial,SwiftVendors,Chicago IL,94,300.0,0.1,2024-04-29,13,11,Delivered,buyer1926@client.com
ORD-01927,P004,Apparel,Apex Supplies,Dallas TX,45,55.0,0.0,2023-09-16,9,9,Cancelled,buyer1927@client.com
ORD-01928,P007,Food & Bev,PrimeSources,Chicago IL,91,12.0,0.0,2023-12-01,14,23,Pending,buyer1928@client.com
ORD-01929,P010,Industrial,Apex Supplies,Chicago IL,90,500.0,0.0,2023-09-14,9,8,Pending,buyer1929@client.com
ORD-01930,P006,Home & Garden,GlobalTrade Co.,Chicago IL,19,150.0,0.0,2024-06-09,12,17,Delivered,buyer1930@client.com
ORD-01931,P003,Apparel,Apex Supplies,Los Angeles CA,54,35.0,0.0,2024-12-29,8,18,In Transit,buyer1931@client.com
ORD-01932,P001,Electronics,NextGen Parts,Chicago IL,14,120.0,0.05,2023-08-05,5,8,Delayed,buyer1932@client.com
ORD-01933,P009,Industrial,PrimeSources,Atlanta GA,36,300.0,0.1,2024-08-27,12,19,Delivered,buyer1933@client.com
ORD-01934,P001,Electronics,NextGen Parts,Atlanta GA,59,120.0,0.15,2023-10-25,11,21,Pending,
ORD-01935,P006,Home & Garden,NextGen Parts,Dallas TX,3,150.0,0.05,2024-04-30,9,14,In Transit,buyer1935@client.com
ORD-01936,P006,Home & Garden,PrimeSources,Los Angeles CA,76,150.0,0.0,2023-11-04,13,11,Cancelled,buyer1936@client.com
ORD-01937,P010,Industrial,SwiftVendors,Dallas TX,33,500.0,0.05,2024-06-27,6,4,Delivered,buyer1937@client.com
ORD-01938,P008,Food & Bev,Apex Supplies,New York NY,31,20.0,0.05,2023-02-18,4,14,Cancelled,buyer1938@client.com
ORD-01939,P009,Industrial,NextGen Parts,Los Angeles CA,54,300.0,0.0,2024-09-06,13,11,Pending,buyer1939@client.com
ORD-01940,P004,Apparel,NextGen Parts,Los Angeles CA,69,55.0,0.15,2023-04-29,6,10,In Transit,buyer1940@client.com
ORD-01941,P003,Apparel,GlobalTrade Co.,Dallas TX,70,35.0,0.15,2024-12-02,9,8,Delivered,buyer1941@client.com
ORD-01942,P008,Food & Bev,GlobalTrade Co.,Los Angeles CA,3,20.0,0.0,2023-06-23,13,15,Delayed,buyer1942@client.com
ORD-01943,P003,Apparel,GlobalTrade Co.,Los Angeles CA,55,35.0,0.0,2023-04-10,7,9,In Transit,buyer1943@client.com
ORD-01944,P002,Electronics,Apex Supplies,Dallas TX,10,250.0,0.0,2023-09-03,4,14,Cancelled,buyer1944@client.com
ORD-01945,P005,Home & Garden,PrimeSources,Los Angeles CA,23,80.0,0.0,2023-05-05,11,21,Cancelled,buyer1945@client.com
ORD-01946,P008,Food & Bev,PrimeSources,Atlanta GA,66,20.0,0.0,2023-10-12,4,7,Cancelled,buyer1946@client.com
ORD-01947,P003,Apparel,NextGen Parts,Los Angeles CA,50,35.0,0.0,2023-01-19,12,22,Cancelled,buyer1947@client.com
ORD-01948,P002,Electronics,SwiftVendors,Chicago IL,21,250.0,0.0,2024-06-18,14,20,Delivered,buyer1948@client.com
ORD-01949,P006,Home & Garden,PrimeSources,New York NY,4,150.0,0.0,2023-04-17,11,21,Cancelled,buyer1949@client.com
ORD-01950,P003,Apparel,PrimeSources,Atlanta GA,25,35.0,0.1,2024-12-15,4,13,Delivered,buyer1950@client.com
ORD-01951,P008,Food & Bev,PrimeSources,Los Angeles CA,72,20.0,0.05,2024-10-19,8,9,Delivered,
ORD-01952,P004,Apparel,SwiftVendors,Dallas TX,1,55.0,0.1,2024-11-11,8,16,Delivered,buyer1952@client.com
ORD-01953,P001,Electronics,Apex Supplies,Chicago IL,41,120.0,0.05,2023-04-09,12,18,In Transit,buyer1953@client.com
ORD-01954,P010,Industrial,PrimeSources,Atlanta GA,18,500.0,0.05,2024-07-18,14,24,Delivered,buyer1954@client.com
ORD-01955,P001,Electronics,GlobalTrade Co.,Los Angeles CA,82,120.0,0.0,2024-07-03,9,11,Delivered,buyer1955@client.com
ORD-01956,P001,Electronics,GlobalTrade Co.,Los Angeles CA,39,120.0,0.15,2024-01-24,5,7,Delivered,buyer1956@client.com
ORD-01957,P002,Electronics,Apex Supplies,New York NY,68,250.0,0.0,2023-11-12,14,16,Pending,
ORD-01958,P005,Home & Garden,Apex Supplies,Chicago IL,42,80.0,0.0,2024-06-21,12,19,Cancelled,buyer1958@client.com
ORD-01959,P002,Electronics,SwiftVendors,Los Angeles CA,13,250.0,0.0,2023-05-07,5,12,Delivered,buyer1959@client.com
ORD-01960,P002,Electronics,SwiftVendors,Los Angeles CA,30,250.0,0.0,2024-07-17,11,10,Cancelled,buyer1960@client.com
ORD-01961,P010,Industrial,SwiftVendors,Atlanta GA,89,500.0,0.1,2024-11-04,7,6,Pending,buyer1961@client.com
ORD-01962,P001,Electronics,Apex Supplies,Los Angeles CA,40,120.0,0.05,2023-10-03,14,12,Delivered,buyer1962@client.com
ORD-01963,P010,Industrial,PrimeSources,Dallas TX,1,500.0,0.0,2024-04-25,8,12,In Transit,buyer1963@client.com
ORD-01964,P003,Apparel,GlobalTrade Co.,Dallas TX,76,35.0,0.1,2023-12-09,5,5,Delayed,buyer1964@client.com
ORD-01965,P002,Electronics,PrimeSources,Chicago IL,81,250.0,0.0,2024-12-26,5,5,Delayed,buyer1965@client.com
ORD-01966,P009,Industrial,Apex Supplies,Atlanta GA,31,300.0,0.05,2023-10-07,12,22,Delayed,buyer1966@client.com
ORD-01967,P004,Apparel,GlobalTrade Co.,Dallas TX,64,55.0,0.1,2024-03-16,6,13,Delayed,buyer1967@client.com
ORD-01968,P009,Industrial,GlobalTrade Co.,New York NY,38,300.0,0.0,2024-08-27,9,16,Delivered,buyer1968@client.com
ORD-01969,P010,Industrial,PrimeSources,Los Angeles CA,16,500.0,0.15,2024-10-25,12,17,Delivered,buyer1969@client.com
ORD-01970,P007,Food & Bev,SwiftVendors,Chicago IL,76,12.0,0.0,2024-08-13,5,13,In Transit,buyer1970@client.com
ORD-01971,P004,Apparel,Apex Supplies,Chicago IL,17,55.0,0.15,2023-09-13,14,12,Delayed,buyer1971@client.com
ORD-01972,P007,Food & Bev,SwiftVendors,Dallas TX,18,12.0,0.0,2024-08-11,3,11,Delivered,buyer1972@client.com
ORD-01973,P001,Electronics,SwiftVendors,Chicago IL,53,120.0,0.0,2024-04-02,5,5,Delayed,buyer1973@client.com
ORD-01974,P002,Electronics,PrimeSources,New York NY,48,250.0,0.0,2024-11-06,11,19,Delivered,buyer1974@client.com
ORD-01975,P004,Apparel,GlobalTrade Co.,New York NY,82,55.0,0.0,2023-12-28,6,14,Cancelled,buyer1975@client.com
ORD-01976,P004,Apparel,SwiftVendors,New York NY,63,55.0,0.05,2023-02-20,7,5,Pending,buyer1976@client.com
ORD-01977,P001,Electronics,PrimeSources,Atlanta GA,8,120.0,0.15,2023-10-24,6,10,Delivered,buyer1977@client.com
ORD-01978,P003,Apparel,GlobalTrade Co.,New York NY,37,35.0,0.0,2023-01-15,10,20,Cancelled,buyer1978@client.com
ORD-01979,P010,Industrial,SwiftVendors,Chicago IL,59,500.0,0.0,2024-04-05,6,15,Cancelled,buyer1979@client.com
ORD-01980,P008,Food & Bev,GlobalTrade Co.,New York NY,50,20.0,0.0,2023-08-14,10,10,Delivered,buyer1980@client.com
ORD-01981,P008,Food & Bev,NextGen Parts,Atlanta GA,50,20.0,0.0,2024-10-19,5,4,Delivered,buyer1981@client.com
ORD-01982,P009,Industrial,Apex Supplies,Los Angeles CA,33,300.0,0.15,2024-11-05,11,21,Delivered,buyer1982@client.com
ORD-01983,P001,Electronics,Apex Supplies,Chicago IL,9,120.0,0.1,2023-10-17,7,17,Delivered,buyer1983@client.com
ORD-01984,P009,Industrial,NextGen Parts,Chicago IL,79,300.0,0.1,2024-10-04,10,16,Delivered,buyer1984@client.com
ORD-01985,P001,Electronics,NextGen Parts,New York NY,42,120.0,0.15,2024-08-04,8,6,Pending,buyer1985@client.com
ORD-01986,P002,Electronics,PrimeSources,Los Angeles CA,94,250.0,0.0,2024-12-13,7,14,Delivered,buyer1986@client.com
